"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT22"
"USW00014739","BOSTON, MA US","2012-01-04","5.3",,,"0.0","0.0",,"-2.2","-12.2","  320","  310","10.7","13.4",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-01-05","5.1",,,"0.0","0.0",,"3.9","-3.9","  270","  280","9.4","13.4",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-01-06","2.6",,,"0.0","0.0",,"8.9","-2.2","  160","  290","5.8","7.2",,,,,,,,,,,,,,"    1",,
"USW00014739","BOSTON, MA US","2012-01-07","2.2",,,"0.0","0.0",,"15.6","-1.1","  310","  300","7.6","11.6",,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","2012-01-08","5.2",,,"0.0","0.0",,"7.2","-1.1","  280","  270","8.9","12.5",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-01-09","3.2",,,"0.0","0.0",,"4.4","-3.9","  210","  190","7.2","7.6",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-01-10","4.5",,,"0.5","13.0",,"8.3","-1.1","  280","  280","10.3","12.5","    1",,,,,,,,"    1",,,,,"    1",,
"USW00014739","BOSTON, MA US","2012-01-11","3.4",,,"0.0","0.0",,"3.3","-1.1","  110","  120","7.6","9.4",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-01-12","8.7",,,"23.4","0.0",,"5.6","0.6","   30","   30","15.6","17.9","    1",,,,,,,,"    1","    1",,"    1",,,,
"USW00014739","BOSTON, MA US","2012-01-13","8.2",,,"1.3","0.0",,"12.2","-0.6","  230","  230","17.9","22.8","    1",,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-01-14","7.7",,,"0.0","0.0",,"1.1","-7.2","  270","  270","10.7","13.4",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-01-15","6.7",,,"0.0","0.0",,"-7.2","-14.4","  320","  320","10.7","14.3",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-01-16","5.0",,,"1.5","30.0",,"1.1","-12.2","  220","  230","9.4","13.4",,"    1",,,,,,,"    1",,,,,"    1",,
"USW00014739","BOSTON, MA US","2012-01-17","4.9",,,"2.3","5.0",,"8.9","0.6","  220","  240","8.0","10.7",,,,,,,,,"    1",,,"    1",,"    1","    1",
"USW00014739","BOSTON, MA US","2012-01-18","9.2",,,"0.0","0.0",,"11.1","-6.1","  270","  280","16.1","21.9",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-01-19","3.9",,,"0.3","8.0",,"0.6","-8.3","  170","  330","8.9","10.7",,,,,,,,,"    1",,,,,"    1",,
"USW00014739","BOSTON, MA US","2012-01-20","4.9",,,"1.3","38.0",,"0.0","-5.6","  290","  300","9.4","13.0","    1",,,,,,,,"    1",,,,,"    1",,"    1"
"USW00014739","BOSTON, MA US","2012-01-21","4.7",,,"4.6","74.0",,"-5.0","-8.9","   10","   50","8.9","12.5","    1",,,,,,,,"    1",,,,,"    1",,"    1"
"USW00014739","BOSTON, MA US","2012-01-22","3.3",,,"0.0","0.0",,"-1.1","-9.4","  350","  340","6.7","7.2",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-01-23","2.1",,,"5.1","0.0",,"8.3","-2.2","  160","  170","4.5","6.3","    1","    1",,,,,,,,,,"    1",,"    1",,
"USW00014739","BOSTON, MA US","2012-01-24","5.1",,,"0.3","0.0",,"13.3","5.6","  320","  280","8.0","10.7","    1",,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-01-25","5.6",,,"0.0","0.0",,"6.1","2.2","  270","  270","8.9","11.6",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-01-26","3.6",,,"4.3","5.0",,"5.0","-0.6","  180","  120","8.9","11.2","    1",,,,,,,,"    1",,,"    1",,"    1",,
"USW00014739","BOSTON, MA US","2012-01-27","4.7",,,"22.6","0.0",,"7.8","2.8","  280","  270","13.0","16.5",,"    1",,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-01-28","5.6",,,"0.0","0.0",,"7.8","3.3","  280","  280","11.2","14.8",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-01-29","6.6",,,"0.0","0.0",,"6.1","1.1","  260","  280","10.3","14.3",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-01-30","6.1",,,"0.0","0.0",,"4.4","-0.6","  300","  290","11.2","14.8",,,,,,,,,,,,,,"    1",,
"USW00014739","BOSTON, MA US","2012-01-31","2.6",,,"0.0","0.0",,"8.3","-1.1","  140","  150","5.8","10.3","    1",,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","2012-02-01","3.6",,,"0.0","0.0",,"15.0","1.7","  280","  280","9.8","14.3",,,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-02-02","4.9",,,"0.0","0.0",,"7.2","-0.6","   50","   60","7.2","9.8",,,,,,,,,,,,,,"    1",,
"USW00014739","BOSTON, MA US","2012-02-03","5.0",,,"0.0","0.0",,"3.9","-3.9","  340","  330","8.0","11.6",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-02-04","5.3",,,"0.0","0.0",,"6.1","-2.2","  300","  300","8.9","12.5",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-02-05","3.0",,,"0.0","0.0",,"2.2","-5.6","  280","  290","5.8","9.8",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-02-06","6.1",,,"0.0","0.0",,"10.0","-2.2","  270","  230","9.8","13.0",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-02-07","4.6",,,"0.0","0.0",,"7.8","-1.1","  320","  330","7.6","10.7",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-02-08","3.4",,,"0.0","0.0",,"3.3","-5.6","  350","  330","7.2","8.9",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-02-09","4.2",,,"0.0","0.0",,"8.3","-1.1","  280","  290","6.7","9.4",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-02-10","5.0",,,"0.0","0.0",,"10.0","-1.1","  240","  170","7.6","11.2",,,,,,,,,,"    1",,"    1",,,,
"USW00014739","BOSTON, MA US","2012-02-11","4.8",,,"1.8","0.0",,"3.9","-1.1","  320","  320","9.8","11.6","    1",,,,,,,,"    1",,,"    1",,"    1","    1",
"USW00014739","BOSTON, MA US","2012-02-12","7.5",,,"0.0","0.0",,"-1.1","-8.9","  300","  300","14.8","19.7",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-02-13","6.2",,,"0.0","0.0",,"5.0","-8.3","  280","  280","11.6","15.6",,,,,,,,,,,,,,"    1",,
"USW00014739","BOSTON, MA US","2012-02-14","2.6",,,"0.0","0.0",,"6.7","-2.2","  190","  280","5.8","7.6",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-02-15","1.0",,,"0.0","0.0",,"6.1","1.1","   70","   60","3.1","4.0",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-02-16","2.8",,,"1.0","0.0",,"7.2","1.7","  220","  200","6.7","7.6","    1",,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-02-17","4.7",,,"0.3","0.0",,"11.7","3.3","  300","  300","9.4","13.0","    1",,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-02-18","5.9",,,"0.0","0.0",,"8.3","1.1","  280","  290","9.8","13.0",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-02-19","3.8",,,"0.0","0.0",,"7.8","-0.6","  320","  310","8.0","10.3",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-02-20","5.1",,,"0.0","0.0",,"5.0","-2.2","  330","  330","11.6","16.1",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-02-21","4.1",,,"0.0","0.0",,"6.7","-2.2","  190","  190","9.4","12.5",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-02-22","4.2",,,"0.0","0.0",,"13.9","2.2","  280","  280","8.0","11.6","    1",,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","2012-02-23","5.5",,,"1.3","0.0",,"12.8","5.0","  270","  290","11.6","15.6",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-02-24","3.4",,,"13.7","0.0",,"5.6","2.2","  290","  280","9.4","11.6","    1",,,,,,,,"    1","    1",,"    1",,"    1",,
"USW00014739","BOSTON, MA US","2012-02-25","10.2",,,"0.0","0.0",,"7.2","0.6","  270","  290","18.3","23.7",,,,,,,,,,,,,,"    1",,
"USW00014739","BOSTON, MA US","2012-02-26","6.9",,,"0.0","0.0",,"5.0","-2.8","  300","  290","13.9","18.3",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-02-27","4.9",,,"0.0","0.0",,"11.1","-3.3","  230","  240","10.3","13.9",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-02-28","5.7",,,"0.0","0.0",,"8.9","1.1","  290","  280","10.7","14.8",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-02-29","3.9",,,"7.4","23.0",,"2.2","-0.6","   90","   90","11.2","14.3","    1",,,,,,,,,,,"    1",,"    1",,"    1"
"USW00014739","BOSTON, MA US","2012-03-01","10.0",,,"14.7","10.0",,"2.8","-3.9","   80","   60","13.9","17.0","    1",,,,,,,,"    1",,,"    1",,"    1",,
"USW00014739","BOSTON, MA US","2012-03-02","3.8",,,"0.0","0.0",,"1.7","-5.0","  120",,"7.2",,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-03-03","4.3",,,"9.7","3.0",,"8.3","1.1","  260","  270","7.2","10.7",,,,,,,,,"    1",,,"    1","    1","    1",,
"USW00014739","BOSTON, MA US","2012-03-04","3.6",,,"0.0","0.0",,"5.6","1.1","  270","  270","7.6","10.3",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-03-05","6.3",,,"0.0","0.0",,"3.3","-3.9","  280","  260","10.3","13.4",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-03-06","5.2",,,"0.0","0.0",,"3.9","-6.7","  330","  320","9.4","12.5",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-03-07","7.3",,,"0.0","0.0",,"16.7","0.0","  230","  230","12.5","16.1",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-03-08","10.8",,,"0.0","0.0",,"20.0","10.0","  230","  210","16.5","21.9",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-03-09","4.9",,,"0.0","0.0",,"16.1","1.7","  270","  270","16.5","21.5","    1",,,,,,,,"    1",,,"    1",,"    1",,
"USW00014739","BOSTON, MA US","2012-03-10","5.1",,,"0.0","3.0",,"4.4","-0.6","  330","  320","9.4","17.0","    1",,,,,,,,"    1",,,,,"    1",,
"USW00014739","BOSTON, MA US","2012-03-11","6.4",,,"0.0","0.0",,"14.4","-1.1","  230","  210","13.0","16.1",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-03-12","3.1",,,"0.0","0.0",,"21.7","5.6","  250","  230","6.7","9.4",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-03-13","4.3",,,"1.8","0.0",,"21.7","9.4","  230","  220","9.4","11.2",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-03-14","4.7",,,"0.0","0.0",,"13.9","4.4","   70","   60","8.0","9.8","    1",,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","2012-03-15","3.9",,,"0.0","0.0",,"5.6","2.8","  100","  110","6.3","8.0",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-03-16","2.4",,,"1.8","0.0",,"7.8","2.8","  230","  230","4.5","6.7","    1",,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-03-17","2.1",,,"0.0","0.0",,"9.4","4.4","  210","  200","4.0","5.8","    1",,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","2012-03-18","4.5",,,"0.0","0.0",,"23.3","5.0","  220","  260","7.2","10.3",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-03-19","3.6",,,"0.0","0.0",,"23.3","7.2","   60","   60","9.4","10.7",,,,,,,"    1",,"    1",,,,,,,
"USW00014739","BOSTON, MA US","2012-03-20","2.7",,,"0.0","0.0",,"19.4","6.7","  220","  240","6.7","10.7",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-03-21","4.8",,,"0.0","0.0",,"25.6","13.3","  220","  260","8.9","13.4",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-03-22","4.5",,,"0.0","0.0",,"28.3","13.3","  230","  250","6.7","9.4",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-03-23","3.7",,,"0.0","0.0",,"24.4","14.4","  330","  330","9.4","13.0",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-03-24","3.8",,,"0.0","0.0",,"15.0","8.3","  110","  100","6.3","7.2",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-03-25","3.0",,,"0.3","0.0",,"8.9","5.6","   70","   60","5.8","6.3","    1",,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-03-26","7.6",,,"0.0","0.0",,"10.0","0.0","  330","  320","14.8","19.2",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-03-27","6.5",,,"0.0","0.0",,"9.4","-2.8","  320","  330","11.2","16.5",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-03-28","3.5",,,"1.5","0.0",,"10.0","3.9","  190","  230","9.4","11.6",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-03-29","5.1",,,"0.3","0.0",,"7.8","4.4","  320","  330","9.4","12.5",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-03-30","5.0",,,"0.0","0.0",,"10.6","2.2","  320","  320","10.3","13.9",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-03-31","3.0",,,"0.8","0.0",,"6.1","2.2","   90","   90","6.3","8.0","    1",,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-04-01","3.3",,,"4.8","0.0",,"10.6","1.1","  240","  230","7.6","10.3","    1",,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-04-02","5.7",,,"1.3","0.0",,"11.7","3.9","   10","  320","11.2","13.9","    1",,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-04-03","5.6",,,"0.0","0.0",,"15.0","2.2","  310","  320","10.3","14.3",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-04-04","5.3",,,"0.0","0.0",,"17.8","6.1","  300","  290","13.0","17.0",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-04-05","5.6",,,"0.0","0.0",,"11.1","4.4","  330","  340","9.8","13.0",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-04-06","4.8",,,"0.0","0.0",,"11.7","2.8","  340","  310","8.0","11.6",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-04-07","3.6",,,"0.0","0.0",,"11.1","3.3","  100","  310","8.0","10.3",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-04-08","4.3",,,"0.0","0.0",,"10.0","5.0","  300","  290","9.4","13.0",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-04-09","7.4",,,"0.0","0.0",,"14.4","6.1","  260","  270","13.0","16.1",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-04-10","4.7",,,"0.0","0.0",,"17.2","6.1","  240","  230","11.2","14.3",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-04-11","4.2",,,"0.0","0.0",,"12.2","6.7","  100","  100","8.9","10.3",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-04-12","4.0",,,"8.1","0.0",,"13.3","6.1","   90",,"6.7",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-04-13","3.6",,,"0.0","0.0",,"18.3","5.0","  330","  330","7.2","9.4",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-04-14","4.5",,,"0.0","0.0",,"21.7","9.4","  250","  250","8.0","10.7",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-04-15","4.4",,,"0.0","0.0",,"25.0","12.2","  260","  250","8.9","10.7",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-04-16","4.3",,,"0.0","0.0",,"30.6","15.0","  210","  210","9.4","11.2",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-04-17","5.2",,,"0.0","0.0",,"28.9","13.9","  270","  290","10.3","13.0",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-04-18","5.0",,,"0.0","0.0",,"16.7","9.4","  330","  330","8.9","11.6",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-04-19","4.8",,,"0.0","0.0",,"18.9","8.3","  110","  110","9.4","10.7",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-04-20","5.5",,,"0.0","0.0",,"25.0","9.4","  200","  210","10.7","13.4",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-04-21","5.3",,,"0.3","0.0",,"25.6","12.2","  200","  260","10.7","13.9",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-04-22","6.4",,,"26.4","0.0",,"16.7","6.7","   40","   40","14.8","17.9",,,,,,,,,"    1","    1",,"    1",,,,
"USW00014739","BOSTON, MA US","2012-04-23","6.7",,,"37.6","0.0",,"17.2","6.7","   30","   30","17.9","21.0",,,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-04-24","7.4",,,"0.0","0.0",,"14.4","7.8","  210","  210","12.5","15.6",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-04-25","5.3",,,"0.0","0.0",,"16.7","6.1","  250","  270","10.7","14.3",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-04-26","4.8",,,"0.0","0.0",,"17.2","6.1","  100","  160","10.3","11.6",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-04-27","8.6",,,"0.0","0.0",,"13.9","4.4","  280","  300","13.4","17.4","    1",,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-04-28","6.0",,,"0.0","0.0",,"15.6","2.8","  270","  300","10.7","14.8",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-04-29","5.5",,,"0.0","0.0",,"15.0","3.9","  290","  300","12.5","16.5",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-04-30","4.8",,,"0.0","0.0",,"12.2","5.0","  200","  180","8.0","11.2",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-05-01","5.6",,,"15.2","0.0",,"10.0","7.2","  130","  140","11.2","13.4","    1",,,,,,,,"    1","    1",,"    1",,,,
"USW00014739","BOSTON, MA US","2012-05-02","4.1",,,"0.0","0.0",,"11.1","7.2","   90","  340","6.7","11.2","    1",,,,,,,,"    1","    1",,,,,,
"USW00014739","BOSTON, MA US","2012-05-03","3.1",,,"1.0","0.0",,"10.0","7.8","   90","   80","5.4","7.2","    1",,,,,,,,"    1","    1",,"    1",,,,
"USW00014739","BOSTON, MA US","2012-05-04","3.0",,,"0.3","0.0",,"13.3","9.4","  210","  210","6.3","8.9",,"    1",,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-05-05","1.7",,,"2.3","0.0",,"14.4","7.8","  100","   20","5.4","7.6",,"    1",,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-05-06","3.3",,,"0.0","0.0",,"12.2","7.8","  100","   20","5.4","6.3","    1","    1",,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","2012-05-07","4.1",,,"0.0","0.0",,"15.0","8.9","  110","  230","7.6","9.4",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-05-08","5.1",,,"4.1","0.0",,"14.4","10.0","  190","  190","11.2","14.3","    1",,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-05-09","3.6",,,"6.6","0.0",,"17.2","13.3","  210","  210","6.3","7.6","    1",,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-05-10","5.3",,,"21.6","0.0",,"19.4","10.0","  280","  250","10.3","14.3","    1",,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-05-11","4.7",,,"0.0","0.0",,"17.8","8.3","  300","  290","10.3","14.8",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-05-12","4.7",,,"0.0","0.0",,"26.7","10.0","  270","  260","10.3","13.4",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-05-13","3.2",,,"0.0","0.0",,"26.7","15.0","  200","  160","7.6","13.9",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-05-14","2.6",,,"2.3","0.0",,"17.8","11.7","   90","   90","5.8","7.2","    1",,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-05-15","4.5",,,"12.7","0.0",,"22.8","13.3","  180","  180","8.9","11.2","    1",,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-05-16","3.3",,,"1.5","0.0",,"22.8","15.6","  230","  210","6.7","11.6","    1",,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-05-17","4.2",,,"0.0","0.0",,"21.1","12.2","  290","  290","9.4","11.6",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-05-18","3.4",,,"0.0","0.0",,"18.3","9.4","  120","  110","8.0","9.8",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-05-19","2.3",,,"0.0","0.0",,"18.9","10.6","  130","  120","5.8","6.7",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-05-20","3.0",,,"0.0","0.0",,"21.7","12.8","  100","  110","7.6","9.8",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-05-21","3.0",,,"0.5","0.0",,"15.0","12.2","   60","   70","6.3","7.2",,"    1",,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-05-22","3.7",,,"14.7","0.0",,"17.2","13.3","   30","   40","7.6","9.4",,"    1",,,,,,,"    1","    1",,"    1",,,,
"USW00014739","BOSTON, MA US","2012-05-23","2.6",,,"0.0","0.0",,"21.7","15.0","  110","  100","6.3","7.2","    1",,,,,,,,"    1","    1",,,,,,
"USW00014739","BOSTON, MA US","2012-05-24","4.4",,,"0.0","0.0",,"21.7","15.6","  100","  110","9.4","10.7",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-05-25","3.7",,,"0.0","0.0",,"23.3","14.4","  220","  200","7.6","9.4","    1",,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","2012-05-26","4.3",,,"0.0","0.0",,"30.0","18.9","  230","  280","7.2","10.7",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-05-27","4.3",,,"0.0","0.0",,"22.2","17.8","   50","   70","6.7","9.4",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-05-28","4.1",,,"0.0","0.0",,"20.6","15.6","  100","   70","6.7","8.9","    1",,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","2012-05-29","3.5",,,"4.3","0.0",,"19.4","15.0","  330","  330","8.0","10.7",,"    1","    1",,,,"    1",,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-05-30","2.8",,,"0.0","0.0",,"23.9","16.1","  270","  260","5.8","8.0","    1",,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-05-31","3.4",,,"0.0","0.0",,"28.3","17.2","  330","   10","7.2","8.9",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-06-01","5.1",,,"0.0","0.0",,"18.3","14.4","   80","   50","7.6","9.8",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-06-02","7.3",,,"28.7","0.0",,"16.7","12.8","  120","  120","11.2","13.4","    1",,,,,,,,"    1","    1",,"    1",,,,
"USW00014739","BOSTON, MA US","2012-06-03","6.4",,,"0.3","0.0",,"16.7","11.7","   20","   30","10.3","13.4","    1",,,,,,,,"    1","    1",,"    1",,,,
"USW00014739","BOSTON, MA US","2012-06-04","7.8",,,"3.3","0.0",,"11.7","10.0","   50","   40","13.4","16.5","    1",,,,,,,,"    1","    1",,"    1",,,,
"USW00014739","BOSTON, MA US","2012-06-05","3.6",,,"3.3","0.0",,"13.3","10.0","   30","   40","8.9","10.3",,,,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-06-06","3.1",,,"0.0","0.0",,"16.1","11.1","  130","   60","5.8","9.8",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-06-07","2.8",,,"1.0","0.0",,"18.3","12.2","   40","   40","10.7","16.1",,"    1",,,,,,,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-06-08","3.6",,,"7.9","0.0",,"26.1","12.2","  300","  320","13.0","16.1",,"    1","    1",,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-06-09","4.5",,,"0.0","0.0",,"26.1","15.0","  330","  280","7.6","9.8",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-06-10","4.0",,,"0.0","0.0",,"24.4","15.0","  110","  110","8.0","9.4",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-06-11","4.5",,,"0.0","0.0",,"23.3","13.9","  110","  170","8.9","10.3",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-06-12","5.8",,,"0.3","0.0",,"23.3","15.6","  200","  160","9.4","11.2",,,,,,,,,,,,"    1",,,,
"USW00014739","BOSTON, MA US","2012-06-13","3.2",,,"17.8","0.0",,"18.3","16.7","  190","  190","5.8","7.2","    1",,,,,,,,"    1","    1",,"    1",,,,
"USW00014739","BOSTON, MA US","2012-06-14","3.9",,,"0.0","0.0",,"20.0","16.1","   40","   40","9.8","13.0","    1",,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","2012-06-15","3.8",,,"0.0","0.0",,"20.6","13.9","   60","   60","8.0","10.3",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-06-16","4.7",,,"0.0","0.0",,"18.3","12.2","   70","   70","8.9","10.7",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-06-17","3.8",,,"0.0","0.0",,"17.2","11.1","  120","   90","6.7","8.9",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2012-06-18","3.7",,,"0.0","0.0",,"17.8","12.8","   90","  220","7.6","9.8",,,,,,,,,,,,,,,,
