timestamp,apparentTemperature,cloudCover,dewPoint,humidity,icon,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,uvIndex,visibility,windBearing,windSpeed
2016-08-16 09:00:00-05:00,23.09,0.24,17.53,0.72,clear-day,,0.0,0.0,,1022.81,Clear,22.88,3.0,15.51,108,2.22
2016-08-16 10:00:00-05:00,23.52,0.51,16.48,0.65,partly-cloudy-day,,0.0,0.0,,1022.81,Partly Cloudy,23.42,4.0,15.51,106,1.92
2016-08-16 11:00:00-05:00,24.58,0.31,16.25,0.6,partly-cloudy-day,,0.0,0.0,,1022.31,Partly Cloudy,24.51,6.0,15.51,96,2.2
2016-08-16 12:00:00-05:00,24.81,0.23,17.26,0.64,clear-day,,0.0,0.0,,1021.57,Clear,24.62,7.0,15.51,115,2.59
2016-08-16 13:00:00-05:00,24.78,0.59,18.53,0.7,partly-cloudy-day,,0.0,0.0,,1021.0,Partly Cloudy,24.47,5.0,15.26,107,2.83
2016-08-16 14:00:00-05:00,24.71,0.31,19.27,0.74,partly-cloudy-day,,0.0,0.0,,1020.02,Partly Cloudy,24.29,4.0,15.51,130,2.69
2016-08-16 15:00:00-05:00,24.32,0.31,19.81,0.78,partly-cloudy-day,,0.0229,0.03,rain,1019.04,Partly Cloudy,23.83,2.0,15.51,135,3.19
2016-08-16 16:00:00-05:00,27.74,0.72,21.79,0.77,partly-cloudy-day,,0.0686,0.11,rain,1018.01,Mostly Cloudy,26.1,1.0,14.92,181,4.04
2016-08-16 17:00:00-05:00,28.07,0.31,22.99,0.83,rain,,0.2616,0.32,rain,1017.4,Light Rain,26.14,1.0,15.51,180,4.53
2016-08-16 18:00:00-05:00,26.35,0.11,22.79,0.85,rain,,0.32,0.22,rain,1016.68,Light Rain,25.53,0.0,14.74,186,5.91
2016-08-16 19:00:00-05:00,25.78,0.25,22.34,0.85,partly-cloudy-night,,0.0,0.0,,1016.03,Partly Cloudy,25.0,0.0,15.51,194,5.79
2016-08-16 20:00:00-05:00,26.35,0.18,23.16,0.87,clear-night,,0.0,0.0,,1015.29,Clear,25.47,0.0,15.51,189,5.3
2016-08-16 21:00:00-05:00,26.25,0.17,23.28,0.88,clear-night,,0.0,0.0,,1014.74,Clear,25.36,0.0,15.5,190,5.68
2016-08-16 22:00:00-05:00,26.5,0.85,23.41,0.88,partly-cloudy-night,,0.0,0.0,,1014.58,Mostly Cloudy,25.59,0.0,15.51,203,6.16
2016-08-16 23:00:00-05:00,27.88,0.3,23.81,0.88,partly-cloudy-night,,0.0,0.0,,1013.44,Partly Cloudy,25.97,0.0,15.51,196,7.17
2016-08-17 00:00:00-05:00,28.39,0.28,24.09,0.88,partly-cloudy-night,,0.0,0.0,,1012.31,Partly Cloudy,26.17,0.0,15.51,204,7.09
2016-08-17 01:00:00-05:00,28.6,0.24,24.24,0.89,clear-night,,0.0,0.0,,1011.11,Clear,26.24,0.0,15.51,202,6.48
2016-08-17 02:00:00-05:00,29.62,0.1,24.19,0.86,clear-night,,0.0,0.0,,1010.28,Clear,26.67,0.0,15.51,208,7.65
2016-08-17 03:00:00-05:00,29.37,0.12,23.71,0.84,clear-night,,0.0,0.0,,1009.44,Clear,26.69,0.0,15.51,212,6.66
2016-08-17 04:00:00-05:00,29.29,0.36,22.9,0.79,wind,,0.0,0.0,,1009.13,Breezy and Partly Cloudy,26.83,0.0,15.51,221,8.21
2016-08-17 05:00:00-05:00,28.66,0.09,22.44,0.78,clear-day,,0.0,0.0,,1009.4,Clear,26.56,0.0,15.51,230,6.67
2016-08-17 06:00:00-05:00,27.96,0.16,21.85,0.77,clear-day,,0.0,0.0,,1009.62,Clear,26.23,0.0,15.51,238,5.82
2016-08-17 07:00:00-05:00,29.07,0.42,21.15,0.7,partly-cloudy-day,,0.0,0.0,,1009.79,Partly Cloudy,27.13,1.0,15.51,254,6.41
2016-08-17 08:00:00-05:00,27.82,0.18,18.48,0.61,wind,,0.0,0.0,,1010.14,Breezy,26.76,2.0,15.51,270,8.64
2016-08-17 09:00:00-05:00,27.64,0.16,17.24,0.56,wind,,0.0,0.0,,1010.9,Breezy,26.88,3.0,15.51,281,8.48
2016-08-17 10:00:00-05:00,28.03,0.53,17.01,0.53,partly-cloudy-day,,0.0,0.0,,1011.38,Partly Cloudy,27.38,4.0,15.51,286,7.72
2016-08-17 11:00:00-05:00,28.41,0.31,16.84,0.51,partly-cloudy-day,,0.0,0.0,,1011.56,Partly Cloudy,27.87,6.0,15.51,292,8.02
2016-08-17 12:00:00-05:00,27.95,0.28,15.69,0.48,wind,,0.0,0.0,,1011.88,Breezy and Partly Cloudy,27.68,7.0,15.51,303,8.86
2016-08-17 13:00:00-05:00,27.57,0.45,14.82,0.46,partly-cloudy-day,,0.0,0.0,,1012.32,Partly Cloudy,27.43,5.0,15.51,299,7.11
2016-08-17 14:00:00-05:00,27.58,0.14,14.59,0.45,clear-day,,0.0,0.0,,1012.52,Clear,27.51,4.0,15.37,312,7.21
2016-08-17 15:00:00-05:00,27.04,0.06,14.1,0.46,clear-day,,0.0,0.0,,1012.78,Clear,26.86,3.0,15.51,326,6.71
2016-08-17 16:00:00-05:00,26.26,0.47,14.13,0.47,partly-cloudy-day,,0.0,0.0,,1013.57,Partly Cloudy,26.26,1.0,15.51,316,6.4
2016-08-17 17:00:00-05:00,25.58,0.27,14.18,0.49,partly-cloudy-day,,0.0,0.0,,1013.88,Partly Cloudy,25.58,1.0,15.51,321,5.3
2016-08-17 18:00:00-05:00,24.7,0.2,14.22,0.52,clear-day,,0.0,0.0,,1014.22,Clear,24.7,0.0,15.51,334,4.87
2016-08-17 19:00:00-05:00,24.29,0.41,15.08,0.56,partly-cloudy-night,,0.0,0.0,,1014.82,Partly Cloudy,24.29,0.0,15.51,325,3.42
2016-08-17 20:00:00-05:00,23.54,0.03,15.54,0.61,clear-night,,0.0,0.0,,1015.55,Clear,23.54,0.0,15.51,313,1.21
2016-08-17 21:00:00-05:00,22.93,0.02,16.25,0.66,clear-night,,0.0,0.0,,1015.58,Clear,22.86,0.0,15.51,310,2.45
2016-08-17 22:00:00-05:00,22.55,0.13,16.79,0.71,clear-night,,0.0,0.0,,1015.85,Clear,22.41,0.0,15.51,280,2.36
2016-08-17 23:00:00-05:00,22.58,0.0,17.54,0.74,clear-night,,0.0,0.0,,1016.01,Clear,22.36,0.0,15.51,283,2.15
2016-08-18 00:00:00-05:00,21.74,0.0,17.3,0.77,clear-night,,0.0,0.0,,1015.71,Clear,21.52,0.0,15.51,268,1.96
2016-08-18 01:00:00-05:00,21.47,0.0,17.39,0.79,clear-night,,0.0,0.0,,1015.82,Clear,21.24,0.0,15.39,271,2.45
2016-08-18 02:00:00-05:00,21.07,0.13,17.24,0.8,clear-night,,0.0,0.0,,1015.8,Clear,20.84,0.0,15.51,268,2.41
2016-08-18 03:00:00-05:00,21.01,0.0,17.26,0.8,clear-night,,0.0,0.0,,1015.66,Clear,20.77,0.0,14.58,259,1.86
2016-08-18 04:00:00-05:00,20.53,0.32,17.43,0.84,partly-cloudy-night,,0.0,0.0,,1015.5,Partly Cloudy,20.26,0.0,15.51,273,2.36
2016-08-18 05:00:00-05:00,20.63,0.0,17.31,0.83,clear-night,,0.0,0.0,,1015.69,Clear,20.38,0.0,15.51,271,3.15
2016-08-18 06:00:00-05:00,20.63,0.02,17.07,0.81,clear-day,,0.0,0.0,,1015.28,Clear,20.42,0.0,15.51,232,1.43
2016-08-18 07:00:00-05:00,21.28,0.44,17.61,0.81,partly-cloudy-day,,0.0,0.0,,1015.34,Partly Cloudy,21.02,1.0,15.51,228,1.94
2016-08-18 08:00:00-05:00,22.66,0.05,17.37,0.73,clear-day,,0.0,0.0,,1015.11,Clear,22.45,2.0,15.51,236,3.12
2016-08-18 09:00:00-05:00,25.7,0.16,17.96,0.63,clear-day,,0.0,0.0,,1014.95,Clear,25.44,3.0,15.3,255,2.87
2016-08-18 10:00:00-05:00,27.99,0.16,16.83,0.53,clear-day,,0.0,0.0,,1014.41,Clear,27.39,5.0,15.5,251,3.19
2016-08-18 11:00:00-05:00,28.94,0.19,16.43,0.48,clear-day,,0.0,0.0,,1013.85,Clear,28.63,6.0,15.5,235,2.75
2016-08-18 12:00:00-05:00,29.67,0.17,14.92,0.41,clear-day,,0.0,0.0,,1013.33,Clear,29.67,7.0,15.5,243,3.53
2016-08-18 13:00:00-05:00,30.49,0.24,16.87,0.45,clear-day,,0.0,0.0,,1012.67,Clear,30.13,6.0,15.51,178,2.01
2016-08-18 14:00:00-05:00,30.04,0.2,16.94,0.47,clear-day,,0.0,0.0,,1012.05,Clear,29.63,4.0,15.51,132,1.26
2016-08-18 15:00:00-05:00,27.85,0.26,14.86,0.45,partly-cloudy-day,,0.0,0.0,,1011.61,Partly Cloudy,27.79,2.0,15.51,143,2.07
2016-08-18 16:00:00-05:00,29.63,0.47,16.58,0.46,partly-cloudy-day,,0.0,0.0,,1011.31,Partly Cloudy,29.33,1.0,15.51,179,2.45
2016-08-18 17:00:00-05:00,29.54,0.27,15.25,0.42,partly-cloudy-day,,0.0,0.0,,1011.13,Partly Cloudy,29.54,1.0,15.51,224,2.72
2016-08-18 18:00:00-05:00,29.45,0.21,15.91,0.44,clear-day,,0.0,0.0,,1011.31,Clear,29.39,0.0,15.51,259,3.55
2016-08-18 19:00:00-05:00,27.69,0.22,16.52,0.52,clear-night,,0.0,0.0,,1011.52,Clear,27.12,0.0,15.45,235,3.08
2016-08-18 20:00:00-05:00,28.09,0.23,18.18,0.58,clear-night,,0.0,0.0,,1012.05,Clear,27.11,0.0,15.51,231,3.27
2016-08-18 21:00:00-05:00,27.77,0.21,18.93,0.63,clear-night,,0.0,0.0,,1012.38,Clear,26.61,0.0,15.51,259,2.86
2016-08-18 22:00:00-05:00,26.54,0.41,19.36,0.66,partly-cloudy-night,,0.0,0.0,,1012.44,Partly Cloudy,26.14,0.0,15.51,262,2.46
2016-08-18 23:00:00-05:00,25.77,0.03,19.33,0.69,clear-night,,0.0,0.0,,1012.41,Clear,25.37,0.0,15.51,271,3.02
2016-08-19 00:00:00-05:00,24.99,0.08,19.4,0.73,clear-night,,0.0,0.0,,1012.41,Clear,24.58,0.0,15.51,285,2.91
2016-08-19 01:00:00-05:00,24.01,0.05,19.26,0.77,clear-night,,0.0,0.0,,1012.27,Clear,23.59,0.0,15.51,292,2.62
2016-08-19 02:00:00-05:00,23.53,0.01,19.39,0.8,clear-night,,0.0,0.0,,1012.3,Clear,23.09,0.0,14.26,307,3.21
2016-08-19 03:00:00-05:00,23.24,0.02,19.52,0.82,clear-night,,0.0,0.0,,1012.41,Clear,22.77,0.0,15.51,315,2.64
2016-08-19 04:00:00-05:00,22.57,0.18,18.76,0.81,clear-night,,0.0,0.0,,1012.72,Clear,22.18,0.0,15.0,326,3.35
2016-08-19 05:00:00-05:00,22.43,0.2,18.69,0.81,clear-night,,0.0,0.0,,1013.17,Clear,22.04,0.0,14.58,332,3.06
2016-08-19 06:00:00-05:00,22.72,0.09,18.47,0.79,clear-day,,0.0,0.0,,1013.57,Clear,22.38,0.0,15.42,337,3.33
2016-08-19 07:00:00-05:00,24.17,0.27,17.69,0.68,partly-cloudy-day,,0.0,0.0,,1013.87,Partly Cloudy,23.94,1.0,15.48,352,2.89
2016-08-19 08:00:00-05:00,25.42,0.26,17.09,0.61,partly-cloudy-day,,0.0,0.0,,1013.79,Partly Cloudy,25.26,2.0,15.51,27,2.67
2016-08-19 09:00:00-05:00,25.24,0.14,15.87,0.56,clear-day,,0.0,0.0,,1013.95,Clear,25.19,3.0,15.51,68,2.62
2016-08-19 10:00:00-05:00,25.56,0.26,15.27,0.53,partly-cloudy-day,,0.0,0.0,,1013.72,Partly Cloudy,25.56,5.0,15.51,87,2.21
2016-08-19 11:00:00-05:00,25.82,0.26,15.21,0.52,partly-cloudy-day,,0.0,0.0,,1013.37,Partly Cloudy,25.82,6.0,15.51,99,2.43
2016-08-19 12:00:00-05:00,25.39,0.2,13.89,0.49,clear-day,,0.0,0.0,,1012.95,Clear,25.39,7.0,15.37,107,3.5
2016-08-19 13:00:00-05:00,25.55,0.28,14.4,0.5,partly-cloudy-day,,0.0,0.0,,1012.89,Partly Cloudy,25.55,6.0,15.51,88,3.36
2016-08-19 14:00:00-05:00,25.08,0.27,13.83,0.5,partly-cloudy-day,,0.0,0.0,,1012.58,Partly Cloudy,25.08,4.0,15.51,95,3.25
2016-08-19 15:00:00-05:00,25.28,0.28,13.51,0.48,partly-cloudy-day,,0.0,0.0,,1012.37,Partly Cloudy,25.28,2.0,15.51,105,4.27
2016-08-19 16:00:00-05:00,24.49,0.27,14.71,0.55,partly-cloudy-day,,0.0,0.0,,1012.44,Partly Cloudy,24.49,1.0,15.51,88,3.7
2016-08-19 17:00:00-05:00,23.74,0.29,14.98,0.58,partly-cloudy-day,,0.0,0.0,,1012.4,Partly Cloudy,23.74,1.0,15.51,100,3.49
2016-08-19 18:00:00-05:00,23.61,0.2,14.97,0.58,clear-day,,0.0,0.0,,1012.68,Clear,23.61,0.0,15.51,113,3.13
2016-08-19 19:00:00-05:00,22.81,0.18,17.03,0.71,clear-night,,0.0,0.0,,1012.93,Clear,22.65,0.0,15.51,94,2.68
2016-08-19 20:00:00-05:00,21.89,0.16,17.23,0.76,clear-night,,0.0,0.0,,1013.45,Clear,21.69,0.0,15.51,96,2.54
2016-08-19 21:00:00-05:00,21.72,0.17,18.16,0.82,clear-night,,0.0,0.0,,1013.75,Clear,21.39,0.0,15.51,126,2.84
2016-08-19 22:00:00-05:00,21.73,0.03,18.24,0.82,clear-night,,0.0,0.0,,1014.07,Clear,21.39,0.0,15.51,146,2.55
2016-08-19 23:00:00-05:00,21.89,0.04,18.32,0.82,clear-night,,0.0,0.0,,1014.24,Clear,21.54,0.0,15.51,148,2.6
2016-08-20 00:00:00-05:00,21.48,0.1,18.71,0.86,clear-night,,0.0,0.0,,1014.15,Clear,21.06,0.0,15.47,145,2.28
2016-08-20 01:00:00-05:00,21.23,0.43,18.71,0.88,partly-cloudy-night,,0.0,0.0,,1014.18,Partly Cloudy,20.8,0.0,15.4,228,1.2
2016-08-20 02:00:00-05:00,20.99,0.17,18.48,0.88,clear-night,,0.0,0.0,,1014.36,Clear,20.58,0.0,15.11,188,2.37
2016-08-20 03:00:00-05:00,20.75,0.12,18.5,0.89,clear-night,,0.0,0.0,,1014.19,Clear,20.33,0.0,14.93,161,1.39
2016-08-20 04:00:00-05:00,21.11,0.51,18.51,0.87,partly-cloudy-night,,0.0,0.0,,1014.28,Partly Cloudy,20.71,0.0,15.02,174,2.06
2016-08-20 05:00:00-05:00,21.09,0.1,18.2,0.85,clear-night,,0.0,0.0,,1014.29,Clear,20.73,0.0,13.49,174,1.42
2016-08-20 06:00:00-05:00,21.64,0.29,18.53,0.84,partly-cloudy-day,,0.0,0.0,,1014.44,Partly Cloudy,21.26,0.0,15.08,165,1.67
2016-08-20 07:00:00-05:00,22.74,0.26,18.02,0.76,partly-cloudy-day,,0.0,0.0,,1014.58,Partly Cloudy,22.46,1.0,15.14,122,2.17
2016-08-20 08:00:00-05:00,22.29,0.19,16.97,0.73,clear-day,,0.0,0.0,,1014.97,Clear,22.13,2.0,14.61,119,1.87
2016-08-20 09:00:00-05:00,23.24,0.24,16.42,0.66,clear-day,,0.0,0.0,,1015.01,Clear,23.15,3.0,15.19,117,2.57
2016-08-20 10:00:00-05:00,24.06,0.31,16.14,0.62,partly-cloudy-day,,0.0,0.0,,1015.21,Partly Cloudy,23.99,5.0,15.51,120,3.11
2016-08-20 11:00:00-05:00,24.73,0.13,15.34,0.56,clear-day,,0.0,0.0,,1015.13,Clear,24.73,7.0,15.51,115,4.22
2016-08-20 12:00:00-05:00,25.12,0.12,15.4,0.55,clear-day,,0.0,0.0,,1014.68,Clear,25.12,7.0,15.51,111,3.9
2016-08-20 13:00:00-05:00,25.82,0.27,14.56,0.5,partly-cloudy-day,,0.0,0.0,,1014.14,Partly Cloudy,25.82,6.0,15.51,123,5.52
2016-08-20 14:00:00-05:00,25.02,0.21,14.22,0.51,clear-day,,0.0,0.0,,1013.72,Clear,25.02,4.0,15.51,132,5.84
2016-08-20 15:00:00-05:00,28.32,0.22,16.21,0.49,clear-day,,0.0,0.0,,1013.37,Clear,27.97,2.0,15.51,139,5.64
2016-08-20 16:00:00-05:00,28.21,0.14,14.46,0.43,clear-day,,0.0,0.0,,1013.12,Clear,28.21,1.0,15.5,161,5.83
2016-08-20 17:00:00-05:00,26.69,0.2,13.33,0.44,clear-day,,0.0,0.0,,1013.19,Clear,26.69,1.0,15.51,168,6.33
2016-08-20 18:00:00-05:00,26.18,0.19,13.26,0.45,clear-day,,0.0,0.0,,1013.71,Clear,26.18,0.0,15.51,169,6.28
2016-08-20 19:00:00-05:00,24.74,0.25,14.84,0.54,partly-cloudy-night,,0.0,0.0,,1014.38,Partly Cloudy,24.74,0.0,15.51,161,4.32
2016-08-20 20:00:00-05:00,23.36,0.09,14.51,0.58,clear-night,,0.0,0.0,,1015.11,Clear,23.36,0.0,15.51,155,3.76
2016-08-20 21:00:00-05:00,22.18,0.09,15.48,0.66,clear-night,,0.0,0.0,,1015.22,Clear,22.18,0.0,15.51,151,3.46
2016-08-20 22:00:00-05:00,21.51,0.18,15.73,0.7,clear-night,,0.0,0.0,,1015.3,Clear,21.48,0.0,15.51,150,3.37
2016-08-20 23:00:00-05:00,20.72,0.15,16.34,0.77,clear-night,,0.0,0.0,,1015.32,Clear,20.61,0.0,15.51,136,3.0
2016-08-21 00:00:00-05:00,20.22,0.0,17.08,0.83,clear-night,,0.0,0.0,,1015.15,Clear,19.99,0.0,15.13,138,3.45
2016-08-21 01:00:00-05:00,19.8,0.01,17.31,0.87,clear-night,,0.0,0.0,,1014.92,Clear,19.52,0.0,15.47,149,3.23
2016-08-21 02:00:00-05:00,19.83,0.0,17.41,0.88,clear-night,,0.0,0.0,,1014.57,Clear,19.54,0.0,15.47,148,3.35
2016-08-21 03:00:00-05:00,19.69,0.01,17.86,0.91,clear-night,,0.0,0.0,,1014.25,Clear,19.32,0.0,15.51,142,3.08
2016-08-21 04:00:00-05:00,19.21,0.17,17.58,0.92,clear-night,,0.0,0.0,,1014.17,Clear,18.86,0.0,15.51,139,3.0
2016-08-21 05:00:00-05:00,19.1,0.18,17.63,0.93,clear-night,,0.0,0.0,,1014.15,Clear,18.73,0.0,14.29,143,2.55
2016-08-21 06:00:00-05:00,19.88,0.19,17.58,0.88,clear-day,,0.0,0.0,,1014.43,Clear,19.56,0.0,15.51,126,2.97
2016-08-21 07:00:00-05:00,20.32,0.18,16.72,0.81,clear-day,,0.0,0.0,,1014.77,Clear,20.14,1.0,15.51,123,2.03
2016-08-21 08:00:00-05:00,21.66,0.16,15.76,0.69,clear-day,,0.0,0.0,,1014.67,Clear,21.63,2.0,15.51,134,2.97
2016-08-21 09:00:00-05:00,22.78,0.16,14.42,0.59,clear-day,,0.0,0.0,,1014.54,Clear,22.78,3.0,15.51,126,3.28
2016-08-21 10:00:00-05:00,23.28,0.17,13.36,0.54,clear-day,,0.0,0.0,,1014.12,Clear,23.28,5.0,15.51,116,4.52
2016-08-21 11:00:00-05:00,23.34,0.14,13.0,0.52,clear-day,,0.0,0.0,,1013.54,Clear,23.34,6.0,15.51,108,5.22
2016-08-21 12:00:00-05:00,23.74,0.17,13.57,0.53,clear-day,,0.0,0.0,,1012.83,Clear,23.74,7.0,15.51,102,5.54
2016-08-21 13:00:00-05:00,23.87,0.14,13.51,0.52,clear-day,,0.0,0.0,,1012.19,Clear,23.87,6.0,15.51,101,7.2
2016-08-21 14:00:00-05:00,23.32,0.17,13.52,0.54,clear-day,,0.0,0.0,,1011.21,Clear,23.32,4.0,15.51,121,7.12
2016-08-21 15:00:00-05:00,23.42,0.2,14.69,0.58,clear-day,,0.0,0.0,,1010.55,Clear,23.42,2.0,15.51,119,7.01
2016-08-21 16:00:00-05:00,23.39,0.27,16.29,0.65,partly-cloudy-day,,0.0,0.0,,1010.49,Partly Cloudy,23.32,1.0,15.5,126,6.55
2016-08-21 17:00:00-05:00,23.66,0.27,18.3,0.73,partly-cloudy-day,,0.0,0.0,,1010.2,Partly Cloudy,23.36,1.0,15.47,131,5.32
2016-08-21 18:00:00-05:00,25.68,0.26,20.96,0.78,partly-cloudy-day,,0.0,0.0,,1010.17,Partly Cloudy,25.08,0.0,14.93,135,4.42
2016-08-21 19:00:00-05:00,25.48,0.53,21.25,0.81,partly-cloudy-night,,0.0,0.0,,1010.15,Partly Cloudy,24.84,0.0,15.51,144,3.68
2016-08-21 20:00:00-05:00,24.38,0.27,21.67,0.89,partly-cloudy-night,,0.0,0.0,,1010.42,Partly Cloudy,23.64,0.0,14.61,142,3.81
2016-08-21 21:00:00-05:00,23.68,0.29,21.28,0.9,partly-cloudy-night,,0.0,0.0,,1009.65,Partly Cloudy,22.98,0.0,13.74,134,3.28
2016-08-21 22:00:00-05:00,23.02,0.89,21.18,0.93,partly-cloudy-night,,0.0305,0.06,rain,1009.22,Mostly Cloudy,22.3,0.0,13.66,140,3.21
2016-08-21 23:00:00-05:00,23.69,0.31,21.91,0.94,rain,,0.1702,0.2,rain,1008.74,Drizzle,22.89,0.0,13.45,138,2.81
2016-08-22 00:00:00-05:00,23.6,0.31,22.32,0.98,rain,,0.4064,0.71,rain,1008.03,Light Rain,22.73,0.0,9.53,138,3.0
2016-08-22 01:00:00-05:00,23.28,1.0,21.99,0.97,rain,,1.7145,0.89,rain,1007.32,Rain,22.43,0.0,6.57,143,2.45
2016-08-22 02:00:00-05:00,23.07,,21.74,0.97,rain,,4.6203,0.93,rain,1006.66,Rain,22.26,,6.55,148,2.64
2016-08-22 03:00:00-05:00,23.04,,21.54,0.96,rain,,4.666,0.97,rain,1006.29,Rain,22.27,,7.37,286,4.36
2016-08-22 04:00:00-05:00,20.77,0.95,19.48,0.96,rain,,1.6231,0.48,rain,1007.14,Rain,20.19,0.0,14.13,289,4.25
2016-08-22 05:00:00-05:00,19.89,0.17,17.91,0.9,rain,,0.2108,0.11,rain,1007.56,Drizzle,19.52,0.0,15.26,291,3.97
2016-08-22 06:00:00-05:00,20.04,0.23,18.24,0.92,clear-day,,0.0178,0.07,rain,1008.11,Clear,19.63,0.0,15.51,279,3.74
2016-08-22 07:00:00-05:00,21.53,0.13,18.38,0.84,clear-day,,0.0,0.0,,1008.89,Clear,21.17,1.0,15.51,285,5.08
2016-08-22 08:00:00-05:00,22.76,0.13,17.63,0.74,clear-day,,0.0,0.0,,1009.32,Clear,22.52,2.0,15.51,293,6.71
2016-08-22 09:00:00-05:00,23.48,0.24,16.44,0.65,clear-day,,0.0,0.0,,1010.12,Clear,23.39,3.0,15.51,304,6.37
2016-08-22 10:00:00-05:00,24.12,0.25,16.05,0.61,partly-cloudy-day,,0.0,0.0,,1010.48,Partly Cloudy,24.07,5.0,15.51,308,5.56
2016-08-22 11:00:00-05:00,24.98,0.28,15.07,0.54,partly-cloudy-day,,0.0,0.0,,1011.02,Partly Cloudy,24.98,6.0,15.51,295,6.9
2016-08-22 12:00:00-05:00,25.23,0.23,13.54,0.48,clear-day,,0.0,0.0,,1011.06,Clear,25.23,6.0,15.51,305,5.68
2016-08-22 13:00:00-05:00,25.19,0.22,11.96,0.44,clear-day,,0.0,0.0,,1011.58,Clear,25.19,6.0,15.51,305,6.85
2016-08-22 14:00:00-05:00,25.12,0.2,11.2,0.42,clear-day,,0.0,0.0,,1011.86,Clear,25.12,4.0,15.51,302,7.31
2016-08-22 15:00:00-05:00,24.95,0.14,10.2,0.39,clear-day,,0.0,0.0,,1012.42,Clear,24.95,2.0,15.51,316,7.47
2016-08-22 16:00:00-05:00,24.38,0.17,9.53,0.39,clear-day,,0.0,0.0,,1013.33,Clear,24.38,1.0,15.51,309,7.33
2016-08-22 17:00:00-05:00,23.27,0.17,9.11,0.41,clear-day,,0.0,0.0,,1014.59,Clear,23.27,1.0,15.51,319,7.27
2016-08-22 18:00:00-05:00,22.09,0.14,8.94,0.43,clear-day,,0.0,0.0,,1015.77,Clear,22.09,0.0,15.51,321,6.28
2016-08-22 19:00:00-05:00,20.94,0.17,9.4,0.48,clear-night,,0.0,0.0,,1017.1,Clear,20.94,0.0,15.51,331,4.81
2016-08-22 20:00:00-05:00,20.13,0.13,9.26,0.5,clear-night,,0.0,0.0,,1018.57,Clear,20.13,0.0,15.51,317,4.73
2016-08-22 21:00:00-05:00,19.34,0.15,9.59,0.53,clear-night,,0.0,0.0,,1019.29,Clear,19.34,0.0,15.51,311,4.7
2016-08-22 22:00:00-05:00,18.6,0.0,10.39,0.59,clear-night,,0.0,0.0,,1020.15,Clear,18.6,0.0,15.51,309,4.43
2016-08-22 23:00:00-05:00,17.83,0.0,10.72,0.63,clear-night,,0.0,0.0,,1020.86,Clear,17.83,0.0,15.51,303,4.0
2016-08-23 00:00:00-05:00,17.51,0.0,11.36,0.67,clear-night,,0.0,0.0,,1021.3,Clear,17.51,0.0,15.51,295,3.37
2016-08-23 01:00:00-05:00,16.82,0.0,11.52,0.71,clear-night,,0.0,0.0,,1021.71,Clear,16.82,0.0,15.51,292,3.62
2016-08-23 02:00:00-05:00,16.32,0.0,11.58,0.74,clear-night,,0.0,0.0,,1022.01,Clear,16.32,0.0,14.42,288,3.51
2016-08-23 03:00:00-05:00,15.92,0.0,11.37,0.74,clear-night,,0.0,0.0,,1022.17,Clear,15.92,0.0,15.21,293,3.54
2016-08-23 04:00:00-05:00,15.42,0.0,11.37,0.77,clear-night,,0.0,0.0,,1022.51,Clear,15.42,0.0,14.42,296,4.27
2016-08-23 05:00:00-05:00,15.18,0.0,11.33,0.78,clear-night,,0.0,0.0,,1023.24,Clear,15.18,0.0,15.51,301,3.79
2016-08-23 06:00:00-05:00,16.07,0.0,11.78,0.76,clear-day,,0.0,0.0,,1023.86,Clear,16.07,0.0,15.51,302,4.21
2016-08-23 07:00:00-05:00,17.86,0.01,11.44,0.66,clear-day,,0.0,0.0,,1024.27,Clear,17.86,1.0,15.5,297,3.7
2016-08-23 08:00:00-05:00,20.64,0.0,11.44,0.56,clear-day,,0.0,0.0,,1024.68,Clear,20.64,2.0,15.5,308,3.21
2016-08-23 09:00:00-05:00,21.88,0.0,10.43,0.48,clear-day,,0.0,0.0,,1024.91,Clear,21.88,3.0,15.51,294,2.96
2016-08-23 10:00:00-05:00,23.46,0.17,8.84,0.39,clear-day,,0.0,0.0,,1024.79,Clear,23.46,5.0,15.51,300,2.7
2016-08-23 11:00:00-05:00,24.47,0.17,7.84,0.35,clear-day,,0.0,0.0,,1024.27,Clear,24.47,6.0,15.51,254,2.78
2016-08-23 12:00:00-05:00,24.7,0.15,7.52,0.33,clear-day,,0.0,0.0,,1023.86,Clear,24.7,7.0,15.5,251,2.41
2016-08-23 13:00:00-05:00,26.06,0.13,8.91,0.34,clear-day,,0.0,0.0,,1023.53,Clear,26.06,6.0,15.51,224,3.16
2016-08-23 14:00:00-05:00,25.92,0.13,8.08,0.32,clear-day,,0.0,0.0,,1023.1,Clear,25.92,4.0,15.51,222,3.42
2016-08-23 15:00:00-05:00,26.4,0.13,9.43,0.34,clear-day,,0.0,0.0,,1022.63,Clear,26.4,2.0,15.51,231,3.25
2016-08-23 16:00:00-05:00,26.63,0.13,10.31,0.36,clear-day,,0.0,0.0,,1022.46,Clear,26.63,1.0,15.51,234,2.95
2016-08-23 17:00:00-05:00,25.69,0.0,9.84,0.37,clear-day,,0.0,0.0,,1022.32,Clear,25.69,1.0,15.51,257,3.89
2016-08-23 18:00:00-05:00,24.86,0.13,10.83,0.41,clear-day,,0.0,0.0,,1022.28,Clear,24.86,0.0,15.51,264,2.49
